plate	cycle	well	tile
2	2	A2	141
2	3	A2	141
2	4	A2	141
2	5	A2	141
2	6	A2	141
2	7	A2	141
2	8	A2	141
2	9	A2	141
2	10	A2	141
2	11	A2	141
2	1	A2	142
2	2	A2	142
2	3	A2	142
2	4	A2	142
2	5	A2	142
2	6	A2	142
2	7	A2	142
2	8	A2	142
2	9	A2	142
2	10	A2	142
2	11	A2	142
2	1	A2	143
2	2	A2	143
2	3	A2	143
2	4	A2	143
2	5	A2	143
2	6	A2	143
2	7	A2	143
2	8	A2	143
2	9	A2	143
2	10	A2	143
2	11	A2	143
2	1	A2	144
2	2	A2	144
2	3	A2	144
2	4	A2	144
2	5	A2	144
2	6	A2	144
2	7	A2	144
2	8	A2	144
2	9	A2	144
2	10	A2	144
2	11	A2	144
2	1	A2	145
2	2	A2	145
2	3	A2	145
2	4	A2	145
2	5	A2	145
2	6	A2	145
2	7	A2	145
2	8	A2	145
2	9	A2	145
2	10	A2	145
2	11	A2	145
2	1	A2	146
2	2	A2	146
2	3	A2	146
2	4	A2	146
2	5	A2	146
2	6	A2	146
2	7	A2	146
2	8	A2	146
2	9	A2	146
2	10	A2	146
2	11	A2	146
2	1	A2	147
2	2	A2	147
2	3	A2	147
2	4	A2	147
2	5	A2	147
2	6	A2	147
2	7	A2	147
2	8	A2	147
2	9	A2	147
2	10	A2	147
2	11	A2	147
2	1	A2	148
2	2	A2	148
2	3	A2	148
2	4	A2	148
2	5	A2	148
2	6	A2	148
2	7	A2	148
2	8	A2	148
2	9	A2	148
2	10	A2	148
2	11	A2	148
2	1	A2	149
2	2	A2	149
2	3	A2	149
2	4	A2	149
2	5	A2	149
2	6	A2	149
2	7	A2	149
2	8	A2	149
2	9	A2	149
2	10	A2	149
2	11	A2	149
2	1	A2	150
2	2	A2	150
2	3	A2	150
2	4	A2	150
2	5	A2	150
2	6	A2	150
2	7	A2	150
2	8	A2	150
2	9	A2	150
2	10	A2	150
2	11	A2	150
2	1	A2	151
2	2	A2	151
2	3	A2	151
2	4	A2	151
2	5	A2	151
2	6	A2	151
2	7	A2	151
2	8	A2	151
2	9	A2	151
2	10	A2	151
2	11	A2	151
2	1	A2	152
2	2	A2	152
2	3	A2	152
2	4	A2	152
2	5	A2	152
2	6	A2	152
2	7	A2	152
2	8	A2	152
2	9	A2	152
2	10	A2	152
2	11	A2	152
2	1	A2	153
2	2	A2	153
2	3	A2	153
2	4	A2	153
2	5	A2	153
2	6	A2	153
2	7	A2	153
2	8	A2	153
2	9	A2	153
2	10	A2	153
2	11	A2	153
2	1	A2	154
2	2	A2	154
2	3	A2	154
2	4	A2	154
2	5	A2	154
2	6	A2	154
2	7	A2	154
2	8	A2	154
2	9	A2	154
2	10	A2	154
2	11	A2	154
2	1	A2	155
2	2	A2	155
2	3	A2	155
2	4	A2	155
2	5	A2	155
2	6	A2	155
2	7	A2	155
2	8	A2	155
2	9	A2	155
2	10	A2	155
2	11	A2	155
2	1	A2	156
2	2	A2	156
2	3	A2	156
2	4	A2	156
2	5	A2	156
2	6	A2	156
2	7	A2	156
2	8	A2	156
2	9	A2	156
2	10	A2	156
2	11	A2	156
2	1	A2	157
2	2	A2	157
2	3	A2	157
2	4	A2	157
2	5	A2	157
2	6	A2	157
2	7	A2	157
2	8	A2	157
2	9	A2	157
2	10	A2	157
2	11	A2	157
2	1	A2	158
2	2	A2	158
2	3	A2	158
2	4	A2	158
2	5	A2	158
2	6	A2	158
2	7	A2	158
2	8	A2	158
2	9	A2	158
2	10	A2	158
2	11	A2	158
2	1	A2	159
2	2	A2	159
2	3	A2	159
2	4	A2	159
2	5	A2	159
2	6	A2	159
2	7	A2	159
2	8	A2	159
2	9	A2	159
2	10	A2	159
2	11	A2	159
2	1	A2	160
2	2	A2	160
2	3	A2	160
2	4	A2	160
2	5	A2	160
2	6	A2	160
2	7	A2	160
2	8	A2	160
2	9	A2	160
2	10	A2	160
2	11	A2	160
2	1	A2	161
2	2	A2	161
2	3	A2	161
2	4	A2	161
2	5	A2	161
2	6	A2	161
2	7	A2	161
2	8	A2	161
2	9	A2	161
2	10	A2	161
2	11	A2	161
2	1	A2	162
2	2	A2	162
2	3	A2	162
2	4	A2	162
2	5	A2	162
2	6	A2	162
2	7	A2	162
2	8	A2	162
2	9	A2	162
2	10	A2	162
2	11	A2	162
2	1	A2	163
2	2	A2	163
2	3	A2	163
2	4	A2	163
2	5	A2	163
2	6	A2	163
2	7	A2	163
2	8	A2	163
2	9	A2	163
2	10	A2	163
2	11	A2	163
2	1	A2	164
2	2	A2	164
2	3	A2	164
2	4	A2	164
2	5	A2	164
2	6	A2	164
2	7	A2	164
2	8	A2	164
2	9	A2	164
2	10	A2	164
2	11	A2	164
2	1	A2	165
2	2	A2	165
2	3	A2	165
2	4	A2	165
2	5	A2	165
2	6	A2	165
2	7	A2	165
2	8	A2	165
2	9	A2	165
2	10	A2	165
2	11	A2	165
2	1	A2	166
2	2	A2	166
2	3	A2	166
2	4	A2	166
2	5	A2	166
2	6	A2	166
2	7	A2	166
2	8	A2	166
2	9	A2	166
2	10	A2	166
2	11	A2	166
2	1	A2	167
2	2	A2	167
2	3	A2	167
2	4	A2	167
2	5	A2	167
2	6	A2	167
2	7	A2	167
2	8	A2	167
2	9	A2	167
2	10	A2	167
2	11	A2	167
2	1	A2	168
2	2	A2	168
2	3	A2	168
2	4	A2	168
2	5	A2	168
2	6	A2	168
2	7	A2	168
2	8	A2	168
2	9	A2	168
2	10	A2	168
2	11	A2	168
2	1	A2	169
2	2	A2	169
2	3	A2	169
2	4	A2	169
2	5	A2	169
2	6	A2	169
2	7	A2	169
2	8	A2	169
2	9	A2	169
2	10	A2	169
2	11	A2	169
2	1	A2	170
2	2	A2	170
2	3	A2	170
2	4	A2	170
2	5	A2	170
2	6	A2	170
2	7	A2	170
2	8	A2	170
2	9	A2	170
2	10	A2	170
2	11	A2	170
2	1	A2	171
2	2	A2	171
2	3	A2	171
2	4	A2	171
2	5	A2	171
2	6	A2	171
2	7	A2	171
2	8	A2	171
2	9	A2	171
2	10	A2	171
2	11	A2	171
2	1	A2	172
2	2	A2	172
2	3	A2	172
2	4	A2	172
2	5	A2	172
2	6	A2	172
2	7	A2	172
2	8	A2	172
2	9	A2	172
2	10	A2	172
2	11	A2	172
2	1	A2	173
2	2	A2	173
2	3	A2	173
2	4	A2	173
2	5	A2	173
2	6	A2	173
2	7	A2	173
2	8	A2	173
2	9	A2	173
2	10	A2	173
2	11	A2	173
2	1	A2	174
2	2	A2	174
2	3	A2	174
2	4	A2	174
2	5	A2	174
2	6	A2	174
2	7	A2	174
2	8	A2	174
2	9	A2	174
2	10	A2	174
2	11	A2	174
2	1	A2	175
2	2	A2	175
2	3	A2	175
2	4	A2	175
2	5	A2	175
2	6	A2	175
2	7	A2	175
2	8	A2	175
2	9	A2	175
2	10	A2	175
2	11	A2	175
2	1	A2	176
2	2	A2	176
2	3	A2	176
2	4	A2	176
2	5	A2	176
2	6	A2	176
2	7	A2	176
2	8	A2	176
2	9	A2	176
2	10	A2	176
2	11	A2	176
2	1	A2	177
2	2	A2	177
2	3	A2	177
2	4	A2	177
2	5	A2	177
2	6	A2	177
2	7	A2	177
2	8	A2	177
2	9	A2	177
2	10	A2	177
2	11	A2	177
2	1	A2	178
2	2	A2	178
2	3	A2	178
2	4	A2	178
2	5	A2	178
2	6	A2	178
2	7	A2	178
2	8	A2	178
2	9	A2	178
2	10	A2	178
2	11	A2	178
2	1	A2	179
2	2	A2	179
2	3	A2	179
2	4	A2	179
2	5	A2	179
2	6	A2	179
2	7	A2	179
2	8	A2	179
2	9	A2	179
2	10	A2	179
2	11	A2	179
2	1	A2	180
2	2	A2	180
2	3	A2	180
2	4	A2	180
2	5	A2	180
2	6	A2	180
2	7	A2	180
2	8	A2	180
2	9	A2	180
2	10	A2	180
2	11	A2	180
2	1	A2	181
2	2	A2	181
2	3	A2	181
2	4	A2	181
2	5	A2	181
2	6	A2	181
2	7	A2	181
2	8	A2	181
2	9	A2	181
2	10	A2	181
2	11	A2	181
2	1	A2	182
2	2	A2	182
2	3	A2	182
2	4	A2	182
2	5	A2	182
2	6	A2	182
2	7	A2	182
2	8	A2	182
2	9	A2	182
2	10	A2	182
2	11	A2	182
2	1	A2	183
2	2	A2	183
2	3	A2	183
2	4	A2	183
2	5	A2	183
2	6	A2	183
2	7	A2	183
2	8	A2	183
2	9	A2	183
2	10	A2	183
2	11	A2	183
2	1	A2	184
2	2	A2	184
2	3	A2	184
2	4	A2	184
2	5	A2	184
2	6	A2	184
2	7	A2	184
2	8	A2	184
2	9	A2	184
2	10	A2	184
2	11	A2	184
2	1	A2	185
2	2	A2	185
2	3	A2	185
2	4	A2	185
2	5	A2	185
2	6	A2	185
2	7	A2	185
2	8	A2	185
2	9	A2	185
2	10	A2	185
2	11	A2	185
2	1	A2	186
2	2	A2	186
2	3	A2	186
2	4	A2	186
2	5	A2	186
2	6	A2	186
2	7	A2	186
2	8	A2	186
2	9	A2	186
2	10	A2	186
2	11	A2	186
2	1	A2	187
2	2	A2	187
2	3	A2	187
2	4	A2	187
2	5	A2	187
2	6	A2	187
2	7	A2	187
2	8	A2	187
2	9	A2	187
2	10	A2	187
2	11	A2	187
2	1	A2	188
2	2	A2	188
2	3	A2	188
2	4	A2	188
2	5	A2	188
2	6	A2	188
2	7	A2	188
2	8	A2	188
2	9	A2	188
2	10	A2	188
2	11	A2	188
2	1	A2	189
2	2	A2	189
2	3	A2	189
2	4	A2	189
2	5	A2	189
2	6	A2	189
2	7	A2	189
2	8	A2	189
2	9	A2	189
2	10	A2	189
2	11	A2	189
2	1	A2	190
2	2	A2	190
2	3	A2	190
2	4	A2	190
2	5	A2	190
2	6	A2	190
2	7	A2	190
2	8	A2	190
2	9	A2	190
2	10	A2	190
2	11	A2	190
2	1	A2	191
2	2	A2	191
2	3	A2	191
2	4	A2	191
2	5	A2	191
2	6	A2	191
2	7	A2	191
2	8	A2	191
2	9	A2	191
2	10	A2	191
2	11	A2	191
2	1	A2	192
2	2	A2	192
2	3	A2	192
2	4	A2	192
2	5	A2	192
2	6	A2	192
2	7	A2	192
2	8	A2	192
2	9	A2	192
2	10	A2	192
2	11	A2	192
2	1	A2	193
2	2	A2	193
2	3	A2	193
2	4	A2	193
2	5	A2	193
2	6	A2	193
2	7	A2	193
2	8	A2	193
2	9	A2	193
2	10	A2	193
2	11	A2	193
2	1	A2	194
2	2	A2	194
2	3	A2	194
2	4	A2	194
2	5	A2	194
2	6	A2	194
2	7	A2	194
2	8	A2	194
2	9	A2	194
2	10	A2	194
2	11	A2	194
2	1	A2	195
2	2	A2	195
2	3	A2	195
2	4	A2	195
2	5	A2	195
2	6	A2	195
2	7	A2	195
2	8	A2	195
2	9	A2	195
2	10	A2	195
2	11	A2	195
2	1	A2	196
2	2	A2	196
2	3	A2	196
2	4	A2	196
2	5	A2	196
2	6	A2	196
2	7	A2	196
2	8	A2	196
2	9	A2	196
2	10	A2	196
2	11	A2	196
2	1	A2	197
2	2	A2	197
2	3	A2	197
2	4	A2	197
2	5	A2	197
2	6	A2	197
2	7	A2	197
2	8	A2	197
2	9	A2	197
2	10	A2	197
2	11	A2	197
2	1	A2	198
2	2	A2	198
2	3	A2	198
2	4	A2	198
2	5	A2	198
2	6	A2	198
2	7	A2	198
2	8	A2	198
2	9	A2	198
2	10	A2	198
2	11	A2	198
2	1	A2	199
2	2	A2	199
2	3	A2	199
2	4	A2	199
2	5	A2	199
2	6	A2	199
2	7	A2	199
2	8	A2	199
2	9	A2	199
2	10	A2	199
2	11	A2	199
2	1	A2	200
2	2	A2	200
2	3	A2	200
2	4	A2	200
2	5	A2	200
2	6	A2	200
2	7	A2	200
2	8	A2	200
2	9	A2	200
2	10	A2	200
2	11	A2	200
2	1	A2	201
2	2	A2	201
2	3	A2	201
2	4	A2	201
2	5	A2	201
2	6	A2	201
2	7	A2	201
2	8	A2	201
2	9	A2	201
2	10	A2	201
2	11	A2	201
2	1	A2	202
2	2	A2	202
2	3	A2	202
2	4	A2	202
2	5	A2	202
2	6	A2	202
2	7	A2	202
2	8	A2	202
2	9	A2	202
2	10	A2	202
2	11	A2	202
2	1	A2	203
2	2	A2	203
2	3	A2	203
2	4	A2	203
2	5	A2	203
2	6	A2	203
2	7	A2	203
2	8	A2	203
2	9	A2	203
2	10	A2	203
2	11	A2	203
2	1	A2	204
2	2	A2	204
2	3	A2	204
2	4	A2	204
2	5	A2	204
2	6	A2	204
2	7	A2	204
2	8	A2	204
2	9	A2	204
2	10	A2	204
2	11	A2	204
2	1	A2	205
2	2	A2	205
2	3	A2	205
2	4	A2	205
2	5	A2	205
2	6	A2	205
2	7	A2	205
2	8	A2	205
2	9	A2	205
2	10	A2	205
2	11	A2	205
2	1	A2	206
2	2	A2	206
2	3	A2	206
2	4	A2	206
2	5	A2	206
2	6	A2	206
2	7	A2	206
2	8	A2	206
2	9	A2	206
2	10	A2	206
2	11	A2	206
2	1	A2	207
2	2	A2	207
2	3	A2	207
2	4	A2	207
2	5	A2	207
2	6	A2	207
2	7	A2	207
2	8	A2	207
2	9	A2	207
2	10	A2	207
2	11	A2	207
2	1	A2	208
2	2	A2	208
2	3	A2	208
2	4	A2	208
2	5	A2	208
2	6	A2	208
2	7	A2	208
2	8	A2	208
2	9	A2	208
2	10	A2	208
2	11	A2	208
2	1	A2	209
2	2	A2	209
2	3	A2	209
2	4	A2	209
2	5	A2	209
2	6	A2	209
2	7	A2	209
2	8	A2	209
2	9	A2	209
2	10	A2	209
2	11	A2	209
2	1	A2	210
2	2	A2	210
2	3	A2	210
2	4	A2	210
2	5	A2	210
2	6	A2	210
2	7	A2	210
2	8	A2	210
2	9	A2	210
2	10	A2	210
2	11	A2	210
2	1	A2	211
2	2	A2	211
2	3	A2	211
2	4	A2	211
2	5	A2	211
2	6	A2	211
2	7	A2	211
2	8	A2	211
2	9	A2	211
2	10	A2	211
2	11	A2	211
2	1	A2	212
2	2	A2	212
2	3	A2	212
2	4	A2	212
2	5	A2	212
2	6	A2	212
2	7	A2	212
2	8	A2	212
2	9	A2	212
2	10	A2	212
2	11	A2	212
2	1	A2	213
2	2	A2	213
2	3	A2	213
2	4	A2	213
2	5	A2	213
2	6	A2	213
2	7	A2	213
2	8	A2	213
2	9	A2	213
2	10	A2	213
2	11	A2	213
2	1	A2	214
2	2	A2	214
2	3	A2	214
2	4	A2	214
2	5	A2	214
2	6	A2	214
2	7	A2	214
2	8	A2	214
2	9	A2	214
2	10	A2	214
2	11	A2	214
2	1	A2	215
2	2	A2	215
2	3	A2	215
2	4	A2	215
2	5	A2	215
2	6	A2	215
2	7	A2	215
2	8	A2	215
2	9	A2	215
2	10	A2	215
2	11	A2	215
2	1	A2	216
2	2	A2	216
2	3	A2	216
2	4	A2	216
2	5	A2	216
2	6	A2	216
2	7	A2	216
2	8	A2	216
2	9	A2	216
2	10	A2	216
2	11	A2	216
2	1	A2	217
2	2	A2	217
2	3	A2	217
2	4	A2	217
2	5	A2	217
2	6	A2	217
2	7	A2	217
2	8	A2	217
2	9	A2	217
2	10	A2	217
2	11	A2	217
2	1	A2	218
2	2	A2	218
2	3	A2	218
2	4	A2	218
2	5	A2	218
2	6	A2	218
2	7	A2	218
2	8	A2	218
2	9	A2	218
2	10	A2	218
2	11	A2	218
2	1	A2	219
2	2	A2	219
2	3	A2	219
2	4	A2	219
2	5	A2	219
2	6	A2	219
2	7	A2	219
2	8	A2	219
2	9	A2	219
2	10	A2	219
2	11	A2	219
2	1	A2	220
2	2	A2	220
2	3	A2	220
2	4	A2	220
2	5	A2	220
2	6	A2	220
2	7	A2	220
2	8	A2	220
2	9	A2	220
2	10	A2	220
2	11	A2	220
2	1	A2	221
2	2	A2	221
2	3	A2	221
2	4	A2	221
2	5	A2	221
2	6	A2	221
2	7	A2	221
2	8	A2	221
2	9	A2	221
2	10	A2	221
2	11	A2	221
2	1	A2	222
2	2	A2	222
2	3	A2	222
2	4	A2	222
2	5	A2	222
2	6	A2	222
2	7	A2	222
2	8	A2	222
2	9	A2	222
2	10	A2	222
2	11	A2	222
2	1	A2	223
2	2	A2	223
2	3	A2	223
2	4	A2	223
2	5	A2	223
2	6	A2	223
2	7	A2	223
2	8	A2	223
2	9	A2	223
2	10	A2	223
2	11	A2	223
2	1	A2	224
2	2	A2	224
2	3	A2	224
2	4	A2	224
2	5	A2	224
2	6	A2	224
2	7	A2	224
2	8	A2	224
2	9	A2	224
2	10	A2	224
2	11	A2	224
2	1	A2	225
2	2	A2	225
2	3	A2	225
2	4	A2	225
2	5	A2	225
2	6	A2	225
2	7	A2	225
2	8	A2	225
2	9	A2	225
2	10	A2	225
2	11	A2	225
2	1	A2	226
2	2	A2	226
2	3	A2	226
2	4	A2	226
2	5	A2	226
2	6	A2	226
2	7	A2	226
2	8	A2	226
2	9	A2	226
2	10	A2	226
2	11	A2	226
2	1	A2	227
2	2	A2	227
2	3	A2	227
2	4	A2	227
2	5	A2	227
2	6	A2	227
2	7	A2	227
2	8	A2	227
2	9	A2	227
2	10	A2	227
2	11	A2	227
2	1	A2	228
2	2	A2	228
2	3	A2	228
2	4	A2	228
2	5	A2	228
2	6	A2	228
2	7	A2	228
2	8	A2	228
2	9	A2	228
2	10	A2	228
2	11	A2	228
2	1	A2	229
2	2	A2	229
2	3	A2	229
2	4	A2	229
2	5	A2	229
2	6	A2	229
2	7	A2	229
2	8	A2	229
2	9	A2	229
2	10	A2	229
2	11	A2	229
2	1	A2	230
2	2	A2	230
2	3	A2	230
2	4	A2	230
2	5	A2	230
2	6	A2	230
2	7	A2	230
2	8	A2	230
2	9	A2	230
2	10	A2	230
2	11	A2	230
2	1	A2	231
2	2	A2	231
2	3	A2	231
2	4	A2	231
2	5	A2	231
2	6	A2	231
2	7	A2	231
2	8	A2	231
2	9	A2	231
2	10	A2	231
2	11	A2	231
2	1	A2	232
2	2	A2	232
2	3	A2	232
2	4	A2	232
2	5	A2	232
2	6	A2	232
2	7	A2	232
2	8	A2	232
2	9	A2	232
2	10	A2	232
2	11	A2	232
2	1	A2	233
2	2	A2	233
2	3	A2	233
2	4	A2	233
2	5	A2	233
2	6	A2	233
2	7	A2	233
2	8	A2	233
2	9	A2	233
2	10	A2	233
2	11	A2	233
2	1	A2	234
2	2	A2	234
2	3	A2	234
2	4	A2	234
2	5	A2	234
2	6	A2	234
2	7	A2	234
2	8	A2	234
2	9	A2	234
2	10	A2	234
2	11	A2	234
2	1	A2	235
2	2	A2	235
2	3	A2	235
2	4	A2	235
2	5	A2	235
2	6	A2	235
2	7	A2	235
2	8	A2	235
2	9	A2	235
2	10	A2	235
2	11	A2	235
2	1	A2	236
2	2	A2	236
2	3	A2	236
2	4	A2	236
2	5	A2	236
2	6	A2	236
2	7	A2	236
2	8	A2	236
2	9	A2	236
2	10	A2	236
2	11	A2	236
2	1	A2	237
2	2	A2	237
2	3	A2	237
2	4	A2	237
2	5	A2	237
2	6	A2	237
2	7	A2	237
2	8	A2	237
2	9	A2	237
2	10	A2	237
2	11	A2	237
2	1	A2	238
2	2	A2	238
2	3	A2	238
2	4	A2	238
2	5	A2	238
2	6	A2	238
2	7	A2	238
2	8	A2	238
2	9	A2	238
2	10	A2	238
2	11	A2	238
2	1	A2	239
2	2	A2	239
2	3	A2	239
2	4	A2	239
2	5	A2	239
2	6	A2	239
2	7	A2	239
2	8	A2	239
2	9	A2	239
2	10	A2	239
2	11	A2	239
2	1	A2	240
2	2	A2	240
2	3	A2	240
2	4	A2	240
2	5	A2	240
2	6	A2	240
2	7	A2	240
2	8	A2	240
2	9	A2	240
2	10	A2	240
2	11	A2	240
2	1	A2	241
2	2	A2	241
2	3	A2	241
2	4	A2	241
2	5	A2	241
2	6	A2	241
2	7	A2	241
2	8	A2	241
2	9	A2	241
2	10	A2	241
2	11	A2	241
2	1	A2	242
2	2	A2	242
2	3	A2	242
2	4	A2	242
2	5	A2	242
2	6	A2	242
2	7	A2	242
2	8	A2	242
2	9	A2	242
2	10	A2	242
2	11	A2	242
2	1	A2	243
2	2	A2	243
2	3	A2	243
2	4	A2	243
2	5	A2	243
2	6	A2	243
2	7	A2	243
2	8	A2	243
2	9	A2	243
2	10	A2	243
2	11	A2	243
2	1	A2	244
2	2	A2	244
2	3	A2	244
2	4	A2	244
2	5	A2	244
2	6	A2	244
2	7	A2	244
2	8	A2	244
2	9	A2	244
2	10	A2	244
2	11	A2	244
2	1	A2	245
2	2	A2	245
2	3	A2	245
2	4	A2	245
2	5	A2	245
2	6	A2	245
2	7	A2	245
2	8	A2	245
2	9	A2	245
2	10	A2	245
2	11	A2	245
2	1	A2	246
2	2	A2	246
2	3	A2	246
2	4	A2	246
2	5	A2	246
2	6	A2	246
2	7	A2	246
2	8	A2	246
2	9	A2	246
2	10	A2	246
2	11	A2	246
2	1	A2	247
2	2	A2	247
2	3	A2	247
2	4	A2	247
2	5	A2	247
2	6	A2	247
2	7	A2	247
2	8	A2	247
2	9	A2	247
2	10	A2	247
2	11	A2	247
2	1	A2	248
2	2	A2	248
2	3	A2	248
2	4	A2	248
2	5	A2	248
2	6	A2	248
2	7	A2	248
2	8	A2	248
2	9	A2	248
2	10	A2	248
2	11	A2	248
2	1	A2	249
2	2	A2	249
2	3	A2	249
2	4	A2	249
2	5	A2	249
2	6	A2	249
2	7	A2	249
2	8	A2	249
2	9	A2	249
2	10	A2	249
2	11	A2	249
2	1	A2	250
2	2	A2	250
2	3	A2	250
2	4	A2	250
2	5	A2	250
2	6	A2	250
2	7	A2	250
2	8	A2	250
2	9	A2	250
2	10	A2	250
2	11	A2	250
2	1	A2	251
2	2	A2	251
2	3	A2	251
2	4	A2	251
2	5	A2	251
2	6	A2	251
2	7	A2	251
2	8	A2	251
2	9	A2	251
2	10	A2	251
2	11	A2	251
2	1	A2	252
2	2	A2	252
2	3	A2	252
2	4	A2	252
2	5	A2	252
2	6	A2	252
2	7	A2	252
2	8	A2	252
2	9	A2	252
2	10	A2	252
2	11	A2	252
2	1	A2	253
2	2	A2	253
2	3	A2	253
2	4	A2	253
2	5	A2	253
2	6	A2	253
2	7	A2	253
2	8	A2	253
2	9	A2	253
2	10	A2	253
2	11	A2	253
2	1	A2	254
2	2	A2	254
2	3	A2	254
2	4	A2	254
2	5	A2	254
2	6	A2	254
2	7	A2	254
2	8	A2	254
2	9	A2	254
2	10	A2	254
2	11	A2	254
2	1	A2	255
2	2	A2	255
2	3	A2	255
2	4	A2	255
2	5	A2	255
2	6	A2	255
2	7	A2	255
2	8	A2	255
2	9	A2	255
2	10	A2	255
2	11	A2	255
2	1	A2	256
2	2	A2	256
2	3	A2	256
2	4	A2	256
2	5	A2	256
2	6	A2	256
2	7	A2	256
2	8	A2	256
2	9	A2	256
2	10	A2	256
2	11	A2	256
2	1	A2	257
2	2	A2	257
2	3	A2	257
2	4	A2	257
2	5	A2	257
2	6	A2	257
2	7	A2	257
2	8	A2	257
2	9	A2	257
2	10	A2	257
2	11	A2	257
2	1	A2	258
2	2	A2	258
2	3	A2	258
2	4	A2	258
2	5	A2	258
2	6	A2	258
2	7	A2	258
2	8	A2	258
2	9	A2	258
2	10	A2	258
2	11	A2	258
2	1	A2	259
2	2	A2	259
2	3	A2	259
2	4	A2	259
2	5	A2	259
2	6	A2	259
2	7	A2	259
2	8	A2	259
2	9	A2	259
2	10	A2	259
2	11	A2	259
2	1	A2	260
2	2	A2	260
2	3	A2	260
2	4	A2	260
2	5	A2	260
2	6	A2	260
2	7	A2	260
2	8	A2	260
2	9	A2	260
2	10	A2	260
2	11	A2	260
2	1	A2	261
2	2	A2	261
2	3	A2	261
2	4	A2	261
2	5	A2	261
2	6	A2	261
2	7	A2	261
2	8	A2	261
2	9	A2	261
2	10	A2	261
2	11	A2	261
2	1	A2	262
2	2	A2	262
2	3	A2	262
2	4	A2	262
2	5	A2	262
2	6	A2	262
2	7	A2	262
2	8	A2	262
2	9	A2	262
2	10	A2	262
2	11	A2	262
2	1	A2	263
2	2	A2	263
2	3	A2	263
2	4	A2	263
2	5	A2	263
2	6	A2	263
2	7	A2	263
2	8	A2	263
2	9	A2	263
2	10	A2	263
2	11	A2	263
2	1	A2	264
2	2	A2	264
2	3	A2	264
2	4	A2	264
2	5	A2	264
2	6	A2	264
2	7	A2	264
2	8	A2	264
2	9	A2	264
2	10	A2	264
2	11	A2	264
2	1	A2	265
2	2	A2	265
2	3	A2	265
2	4	A2	265
2	5	A2	265
2	6	A2	265
2	7	A2	265
2	8	A2	265
2	9	A2	265
2	10	A2	265
2	11	A2	265
2	1	A2	266
2	2	A2	266
2	3	A2	266
2	4	A2	266
2	5	A2	266
2	6	A2	266
2	7	A2	266
2	8	A2	266
2	9	A2	266
2	10	A2	266
2	11	A2	266
2	1	A2	267
2	2	A2	267
2	3	A2	267
2	4	A2	267
2	5	A2	267
2	6	A2	267
2	7	A2	267
2	8	A2	267
2	9	A2	267
2	10	A2	267
2	11	A2	267
2	1	A2	268
2	2	A2	268
2	3	A2	268
2	4	A2	268
2	5	A2	268
2	6	A2	268
2	7	A2	268
2	8	A2	268
2	9	A2	268
2	10	A2	268
2	11	A2	268
2	1	A2	269
2	2	A2	269
2	3	A2	269
2	4	A2	269
2	5	A2	269
2	6	A2	269
2	7	A2	269
2	8	A2	269
2	9	A2	269
2	10	A2	269
2	11	A2	269
2	1	A2	270
2	2	A2	270
2	3	A2	270
2	4	A2	270
2	5	A2	270
2	6	A2	270
2	7	A2	270
2	8	A2	270
2	9	A2	270
2	10	A2	270
2	11	A2	270
2	1	A2	271
2	2	A2	271
2	3	A2	271
2	4	A2	271
2	5	A2	271
2	6	A2	271
2	7	A2	271
2	8	A2	271
2	9	A2	271
2	10	A2	271
2	11	A2	271
2	1	A2	272
2	2	A2	272
2	3	A2	272
2	4	A2	272
2	5	A2	272
2	6	A2	272
2	7	A2	272
2	8	A2	272
2	9	A2	272
2	10	A2	272
2	11	A2	272
2	1	A2	273
2	2	A2	273
2	3	A2	273
2	4	A2	273
2	5	A2	273
2	6	A2	273
2	7	A2	273
2	8	A2	273
2	9	A2	273
2	10	A2	273
2	11	A2	273
2	1	A2	274
2	2	A2	274
2	3	A2	274
2	4	A2	274
2	5	A2	274
2	6	A2	274
2	7	A2	274
2	8	A2	274
2	9	A2	274
2	10	A2	274
2	11	A2	274
2	1	A2	275
2	2	A2	275
2	3	A2	275
2	4	A2	275
2	5	A2	275
2	6	A2	275
2	7	A2	275
2	8	A2	275
2	9	A2	275
2	10	A2	275
2	11	A2	275
2	1	A2	276
2	2	A2	276
2	3	A2	276
2	4	A2	276
2	5	A2	276
2	6	A2	276
2	7	A2	276
2	8	A2	276
2	9	A2	276
2	10	A2	276
2	11	A2	276
2	1	A2	277
2	2	A2	277
2	3	A2	277
2	4	A2	277
2	5	A2	277
2	6	A2	277
2	7	A2	277
2	8	A2	277
2	9	A2	277
2	10	A2	277
2	11	A2	277
2	1	A2	278
2	2	A2	278
2	3	A2	278
2	4	A2	278
2	5	A2	278
2	6	A2	278
2	7	A2	278
2	8	A2	278
2	9	A2	278
2	10	A2	278
2	11	A2	278
2	1	A2	279
2	2	A2	279
2	3	A2	279
2	4	A2	279
2	5	A2	279
2	6	A2	279
2	7	A2	279
2	8	A2	279
2	9	A2	279
2	10	A2	279
2	11	A2	279
2	1	A2	280
2	2	A2	280
2	3	A2	280
2	4	A2	280
2	5	A2	280
2	6	A2	280
2	7	A2	280
2	8	A2	280
2	9	A2	280
2	10	A2	280
2	11	A2	280
2	1	A2	281
2	2	A2	281
2	3	A2	281
2	4	A2	281
2	5	A2	281
2	6	A2	281
2	7	A2	281
2	8	A2	281
2	9	A2	281
2	10	A2	281
2	11	A2	281
2	1	A2	282
2	2	A2	282
2	3	A2	282
2	4	A2	282
